time,drone_id,x,y,z,target_x,target_y,target_z,formation_error,min_distance
11.1,3,16.3238,11.1618,2.0,20.0,10.0,2.0,0.9307,3.2451
11.2,1,19.2237,9.6118,2.0,20.0,10.0,2.0,0.0,3.2146
11.2,2,16.4403,7.2201,2.0,20.0,10.0,2.0,0.8759,3.2146
11.2,3,16.4403,11.2201,2.0,20.0,10.0,2.0,0.8759,3.2146
11.3,1,19.2858,9.6429,2.0,20.0,10.0,2.0,0.0,3.1856
11.3,2,16.55,7.2749,2.0,20.0,10.0,2.0,0.8227,3.1856
11.3,3,16.55,11.2749,2.0,20.0,10.0,2.0,0.8227,3.1856
11.4,1,19.3429,9.6714,2.0,20.0,10.0,2.0,0.0,3.1583
11.4,2,16.653,7.3264,2.0,20.0,10.0,2.0,0.7714,3.1583
11.4,3,16.653,11.3264,2.0,20.0,10.0,2.0,0.7714,3.1583
11.5,1,19.3955,9.6977,2.0,20.0,10.0,2.0,0.0,3.1326
11.5,2,16.7496,7.3747,2.0,20.0,10.0,2.0,0.7222,3.1326
11.5,3,16.7496,11.3747,2.0,20.0,10.0,2.0,0.7222,3.1326
11.6,1,19.4439,9.7219,2.0,20.0,10.0,2.0,0.0,3.1086
11.6,2,16.84,7.4199,2.0,20.0,10.0,2.0,0.6751,3.1086
11.6,3,16.84,11.4199,2.0,20.0,10.0,2.0,0.6751,3.1086
11.7,1,19.4884,9.7442,2.0,20.0,10.0,2.0,0.0,3.0862
11.7,2,16.9246,7.4622,2.0,20.0,10.0,2.0,0.6304,3.0862
11.7,3,16.9246,11.4622,2.0,20.0,10.0,2.0,0.6304,3.0862
11.8,1,19.5293,9.7646,2.0,20.0,10.0,2.0,0.0,3.0655
11.8,2,17.0035,7.5017,2.0,20.0,10.0,2.0,0.5879,3.0655
11.8,3,17.0035,11.5017,2.0,20.0,10.0,2.0,0.5879,3.0655
11.9,1,19.5669,9.7834,2.0,20.0,10.0,2.0,0.0,3.0462
11.9,2,17.0771,7.5385,2.0,20.0,10.0,2.0,0.5477,3.0462
11.9,3,17.0771,11.5385,2.0,20.0,10.0,2.0,0.5477,3.0462
12.0,1,19.6016,9.8008,2.0,20.0,10.0,2.0,0.0,3.0285
12.0,2,17.1457,7.5728,2.0,20.0,10.0,2.0,0.5097,3.0285
12.0,3,17.1457,11.5728,2.0,20.0,10.0,2.0,0.5097,3.0285
12.1,1,19.6335,9.8167,2.0,20.0,10.0,2.0,0.0,3.0121
12.1,2,17.2095,7.6047,2.0,20.0,10.0,2.0,0.474,3.0121
12.1,3,17.2095,11.6047,2.0,20.0,10.0,2.0,0.474,3.0121
12.2,1,19.6628,9.8314,2.0,20.0,10.0,2.0,0.0,2.997
12.2,2,17.2689,7.6344,2.0,20.0,10.0,2.0,0.4404,2.997
12.2,3,17.2689,11.6344,2.0,20.0,10.0,2.0,0.4404,2.997
12.3,1,19.6899,9.8448,2.0,20.0,10.0,2.0,0.0,2.9833
12.3,2,17.324,7.662,2.0,20.0,10.0,2.0,0.409,2.9833
12.3,3,17.3239,11.662,2.0,20.0,10.0,2.0,0.409,2.9833
12.4,1,19.7152,9.8568,2.0,20.0,10.0,2.0,0.0,2.9718
12.4,2,17.3752,7.6876,2.0,20.0,10.0,2.0,0.3798,2.9718
12.4,3,17.3746,11.688,2.0,20.0,10.0,2.0,0.3801,2.9718
12.5,1,19.7389,9.8676,2.0,20.0,10.0,2.0,0.0,2.9621
12.5,2,17.4228,7.7113,2.0,20.0,10.0,2.0,0.3526,2.9621
12.5,3,17.4214,11.7124,2.0,20.0,10.0,2.0,0.3534,2.9621
12.6,1,19.761,9.8772,2.0,20.0,10.0,2.0,0.0,2.9537
12.6,2,17.4671,7.7331,2.0,20.0,10.0,2.0,0.3273,2.9537
12.6,3,17.4647,11.735,2.0,20.0,10.0,2.0,0.3286,2.9537
12.7,1,19.7815,9.8859,2.0,20.0,10.0,2.0,0.0,2.9465
12.7,2,17.5082,7.7533,2.0,20.0,10.0,2.0,0.3038,2.9465
12.7,3,17.5047,11.7561,2.0,20.0,10.0,2.0,0.3057,2.9465
12.8,1,19.8006,9.8936,2.0,20.0,10.0,2.0,0.0,2.9401
12.8,2,17.5465,7.7719,2.0,20.0,10.0,2.0,0.2818,2.9401
12.8,3,17.5418,11.7756,2.0,20.0,10.0,2.0,0.2845,2.9401
12.9,1,19.8184,9.9006,2.0,20.0,10.0,2.0,0.0,2.9345
12.9,2,17.5821,7.7889,2.0,20.0,10.0,2.0,0.2614,2.9345
12.9,3,17.5762,11.7937,2.0,20.0,10.0,2.0,0.2648,2.9345
13.0,1,19.835,9.9069,2.0,20.0,10.0,2.0,0.0,2.9295
13.0,2,17.6152,7.8046,2.0,20.0,10.0,2.0,0.2425,2.9295
13.0,3,17.6081,11.8103,2.0,20.0,10.0,2.0,0.2465,2.9295
