time,drone_id,x,y,z,target_x,target_y,target_z,formation_error,min_distance
2.6,3,5.2994,2.034,2.0,20.0,20.0,2.0,5.1675,2.3391
2.6,4,14.8278,-0.4715,2.0,20.0,20.0,2.0,15.1753,2.3391
2.6,5,-0.6842,14.8623,2.0,20.0,20.0,2.0,7.1744,2.3391
2.7,1,3.7753,3.8545,2.0,20.0,20.0,2.0,0.0,2.1751
2.7,2,0.276,4.687,2.0,20.0,20.0,2.0,3.2049,2.1751
2.7,3,5.1583,2.1757,2.0,20.0,20.0,2.0,4.9978,2.1751
2.7,4,14.6278,-0.4693,2.0,20.0,20.0,2.0,14.856,2.1751
2.7,5,-0.6748,14.6626,2.0,20.0,20.0,2.0,6.823,2.1751
2.8,1,3.8928,4.0164,2.0,20.0,20.0,2.0,0.0,2.0361
2.8,2,0.3696,4.5103,2.0,20.0,20.0,2.0,2.9222,2.0361
2.8,3,5.0223,2.3223,2.0,20.0,20.0,2.0,4.8415,2.0361
2.8,4,14.4279,-0.465,2.0,20.0,20.0,2.0,14.5431,2.0361
2.8,5,-0.6616,14.463,2.0,20.0,20.0,2.0,6.4704,2.0361
2.9,1,4.0071,4.1805,2.0,20.0,20.0,2.0,0.0,1.9224
2.9,2,0.4738,4.3396,2.0,20.0,20.0,2.0,2.6482,1.9224
2.9,3,4.8914,2.4735,2.0,20.0,20.0,2.0,4.6968,1.9224
2.9,4,14.228,-0.4584,2.0,20.0,20.0,2.0,14.2352,1.9224
2.9,5,-0.6445,14.2637,2.0,20.0,20.0,2.0,6.1181,1.9224
3.0,1,4.12,4.3455,2.0,20.0,20.0,2.0,0.0,1.834
3.0,2,0.5896,4.1765,2.0,20.0,20.0,2.0,2.3863,1.834
3.0,3,4.7654,2.6288,2.0,20.0,20.0,2.0,4.562,1.834
3.0,4,14.0282,-0.4494,2.0,20.0,20.0,2.0,13.9308,1.834
3.0,5,-0.6232,14.0649,2.0,20.0,20.0,2.0,5.7674,1.834
3.1,1,4.233,4.5106,2.0,20.0,20.0,2.0,0.0,1.7709
3.1,2,0.7179,4.0231,2.0,20.0,20.0,2.0,2.1409,1.7709
3.1,3,4.6444,2.7881,2.0,20.0,20.0,2.0,4.4353,1.7709
3.1,4,13.8285,-0.438,2.0,20.0,20.0,2.0,13.6285,1.7709
3.1,5,-0.5974,13.8665,2.0,20.0,20.0,2.0,5.42,1.7709
3.2,1,4.3475,4.6745,2.0,20.0,20.0,2.0,0.0,1.733
3.2,2,0.8594,3.8818,2.0,20.0,20.0,2.0,1.9162,1.733
3.2,3,4.5284,2.951,2.0,20.0,20.0,2.0,4.3152,1.733
3.2,4,13.629,-0.424,2.0,20.0,20.0,2.0,13.3268,1.733
3.2,5,-0.5668,13.6689,2.0,20.0,20.0,2.0,5.0774,1.733
3.3,1,4.4647,4.8366,2.0,20.0,20.0,2.0,0.0,1.7196
3.3,2,1.0148,3.7558,2.0,20.0,20.0,2.0,1.7167,1.7196
3.3,3,4.4178,3.1176,2.0,20.0,20.0,2.0,4.2006,1.7196
3.3,4,13.4297,-0.4076,2.0,20.0,20.0,2.0,13.0245,1.7196
3.3,5,-0.5307,13.4722,2.0,20.0,20.0,2.0,4.7412,1.7196
3.4,1,4.5854,4.9961,2.0,20.0,20.0,2.0,0.0,1.7298
3.4,2,1.1837,3.6487,2.0,20.0,20.0,2.0,1.5462,1.7298
3.4,3,4.3129,3.2879,2.0,20.0,20.0,2.0,4.0908,1.7298
3.4,4,13.2306,-0.3885,2.0,20.0,20.0,2.0,12.7207,1.7298
3.4,5,-0.4888,13.2766,2.0,20.0,20.0,2.0,4.4133,1.7298
3.5,1,4.7097,5.1528,2.0,20.0,20.0,2.0,0.0,1.7617
3.5,2,1.365,3.5643,2.0,20.0,20.0,2.0,1.4063,1.7617
3.5,3,4.2145,3.4621,2.0,20.0,20.0,2.0,3.9857,1.7617
3.5,4,13.0318,-0.3667,2.0,20.0,20.0,2.0,12.4154,1.7617
3.5,5,-0.4401,13.0827,2.0,20.0,20.0,2.0,4.0947,1.7617
3.6,1,4.8377,5.3064,2.0,20.0,20.0,2.0,0.0,1.8107
3.6,2,1.5339,3.511,2.0,20.0,20.0,2.0,1.3198,1.8107
3.6,3,4.1261,3.6414,2.0,20.0,20.0,2.0,3.8848,1.8107
3.6,4,12.8333,-0.3422,2.0,20.0,20.0,2.0,12.1083,1.8107
3.6,5,-0.3839,12.8907,2.0,20.0,20.0,2.0,3.7867,1.8107
3.7,1,4.9694,5.457,2.0,20.0,20.0,2.0,0.0,1.8711
3.7,2,1.6872,3.4836,2.0,20.0,20.0,2.0,1.2825,1.8711
3.7,3,4.051,3.8268,2.0,20.0,20.0,2.0,3.7878,1.8711
3.7,4,12.6351,-0.315,2.0,20.0,20.0,2.0,11.7995,1.8711
3.7,5,-0.3194,12.7014,2.0,20.0,20.0,2.0,3.491,1.8711
3.8,1,5.1046,5.6044,2.0,20.0,20.0,2.0,0.0,1.9399
3.8,2,1.8297,3.4766,2.0,20.0,20.0,2.0,1.2813,1.9399
3.8,3,3.9894,4.0171,2.0,20.0,20.0,2.0,3.6948,1.9399
3.8,4,12.4374,-0.2849,2.0,20.0,20.0,2.0,11.4892,1.9399
3.8,5,-0.2456,12.5155,2.0,20.0,20.0,2.0,3.209,1.9399
3.9,1,5.2428,5.7489,2.0,20.0,20.0,2.0,0.0,2.0148
3.9,2,1.9654,3.4857,2.0,20.0,20.0,2.0,1.3043,2.0148
3.9,3,3.941,4.2111,2.0,20.0,20.0,2.0,3.606,2.0148
3.9,4,12.2401,-0.2521,2.0,20.0,20.0,2.0,11.1778,2.0148
3.9,5,-0.1614,12.3341,2.0,20.0,20.0,2.0,2.942,2.0148
4.0,1,5.3799,5.8868,2.0,20.0,20.0,2.0,0.0,2.0187
4.0,2,2.0978,3.5076,2.0,20.0,20.0,2.0,1.337,2.0187
4.0,3,3.9047,4.4078,2.0,20.0,20.0,2.0,3.5183,2.0187
4.0,4,12.0434,-0.2163,2.0,20.0,20.0,2.0,10.8688,2.0187
4.0,5,-0.0659,12.1583,2.0,20.0,20.0,2.0,2.6927,2.0187
4.1,1,5.5117,6.015,2.0,20.0,20.0,2.0,0.0,1.9647
4.1,2,2.2294,3.5394,2.0,20.0,20.0,2.0,1.3677,1.9647
4.1,3,3.8793,4.6062,2.0,20.0,20.0,2.0,3.4285,1.9647
4.1,4,11.8471,-0.1776,2.0,20.0,20.0,2.0,10.5654,1.9647
4.1,5,0.0414,11.9896,2.0,20.0,20.0,2.0,2.4619,1.9647
4.2,1,5.6381,6.1343,2.0,20.0,20.0,2.0,0.0,1.9389
4.2,2,2.3613,3.5787,2.0,20.0,20.0,2.0,1.3924,1.9389
4.2,3,3.8628,4.8055,2.0,20.0,20.0,2.0,3.3364,1.9389
4.2,4,11.6515,-0.136,2.0,20.0,20.0,2.0,10.2676,1.9389
4.2,5,0.1609,11.8292,2.0,20.0,20.0,2.0,2.2483,1.9389
4.3,1,5.7566,6.2254,2.0,20.0,20.0,2.0,0.0,1.9379
4.3,2,2.4944,3.6241,2.0,20.0,20.0,2.0,1.3981,1.9379
4.3,3,3.8537,5.0053,2.0,20.0,20.0,2.0,3.2215,1.9379
4.3,4,11.4564,-0.0918,2.0,20.0,20.0,2.0,9.9727,1.9379
4.3,5,0.2923,11.6784,2.0,20.0,20.0,2.0,2.0629,1.9379
4.4,1,5.8704,6.3068,2.0,20.0,20.0,2.0,0.0,1.9606
4.4,2,2.6287,3.672,2.0,20.0,20.0,2.0,1.3945,1.9606
4.4,3,3.8505,5.2053,2.0,20.0,20.0,2.0,3.1016,1.9606
4.4,4,11.2619,-0.0454,2.0,20.0,20.0,2.0,9.6816,1.9606
4.4,5,0.4343,11.5376,2.0,20.0,20.0,2.0,1.8914,1.9606
4.5,1,5.9795,6.3789,2.0,20.0,20.0,2.0,0.0,2.0044
4.5,2,2.7642,3.722,2.0,20.0,20.0,2.0,1.3815,2.0044
4.5,3,3.8525,5.4053,2.0,20.0,20.0,2.0,2.9764,2.0044
4.5,4,11.0679,0.0032,2.0,20.0,20.0,2.0,9.3938,2.0044
4.5,5,0.5861,11.4074,2.0,20.0,20.0,2.0,1.7318,2.0044
4.6,1,6.084,6.4423,2.0,20.0,20.0,2.0,0.0,2.067
4.6,2,2.9006,3.7739,2.0,20.0,20.0,2.0,1.3591,2.067
4.6,3,3.8592,5.6052,2.0,20.0,20.0,2.0,2.846,2.067
4.6,4,10.8744,0.0538,2.0,20.0,20.0,2.0,9.1091,2.067
4.6,5,0.747,11.2886,2.0,20.0,20.0,2.0,1.5823,2.067
4.7,1,6.1841,6.4972,2.0,20.0,20.0,2.0,0.0,2.1456
4.7,2,3.0371,3.8278,2.0,20.0,20.0,2.0,1.328,2.1456
4.7,3,3.8707,5.8048,2.0,20.0,20.0,2.0,2.7105,2.1456
4.7,4,10.6814,0.1063,2.0,20.0,20.0,2.0,8.8273,2.1456
4.7,5,0.916,11.1817,2.0,20.0,20.0,2.0,1.441,2.1456
4.8,1,6.2798,6.544,2.0,20.0,20.0,2.0,0.0,2.2379
4.8,2,3.1729,3.8833,2.0,20.0,20.0,2.0,1.2891,2.2379
4.8,3,3.8871,6.0042,2.0,20.0,20.0,2.0,2.57,2.2379
4.8,4,10.4889,0.1604,2.0,20.0,20.0,2.0,8.5481,2.2379
4.8,5,1.0809,11.0927,2.0,20.0,20.0,2.0,1.3185,2.2379
4.9,1,6.3714,6.5832,2.0,20.0,20.0,2.0,0.0,2.3413
4.9,2,3.3071,3.9403,2.0,20.0,20.0,2.0,1.2434,2.3413
4.9,3,3.9089,6.203,2.0,20.0,20.0,2.0,2.4248,2.3413
4.9,4,10.2968,0.2162,2.0,20.0,20.0,2.0,8.2713,2.3413
4.9,5,1.2367,11.0213,2.0,20.0,20.0,2.0,1.2163,2.3413
5.0,1,6.4589,6.6153,2.0,20.0,20.0,2.0,0.0,2.4537
5.0,2,3.4387,3.9984,2.0,20.0,20.0,2.0,1.1922,2.4537
5.0,3,3.9365,6.4011,2.0,20.0,20.0,2.0,2.2751,2.4537
5.0,4,10.1052,0.2734,2.0,20.0,20.0,2.0,7.9968,2.4537
5.0,5,1.3842,10.9644,2.0,20.0,20.0,2.0,1.13,2.4537
5.1,1,6.5425,6.6407,2.0,20.0,20.0,2.0,0.0,2.5727
5.1,2,3.5669,4.0572,2.0,20.0,20.0,2.0,1.1368,2.5727
5.1,3,3.9702,6.5982,2.0,20.0,20.0,2.0,2.1212,2.5727
5.1,4,9.9139,0.332,2.0,20.0,20.0,2.0,7.7245,2.5727
5.1,5,1.5239,10.919,2.0,20.0,20.0,2.0,1.0559,2.5727
5.2,1,6.6224,6.6599,2.0,20.0,20.0,2.0,0.0,2.6149
5.2,2,3.691,4.1162,2.0,20.0,20.0,2.0,1.0784,2.6149
5.2,3,4.0109,6.794,2.0,20.0,20.0,2.0,1.9635,2.6149
5.2,4,9.7231,0.3918,2.0,20.0,20.0,2.0,7.4541,2.6149
5.2,5,1.6564,10.8828,2.0,20.0,20.0,2.0,0.9914,2.6149
5.3,1,6.6986,6.6734,2.0,20.0,20.0,2.0,0.0,2.6579
5.3,2,3.8107,4.1748,2.0,20.0,20.0,2.0,1.0184,2.6579
5.3,3,4.0594,6.988,2.0,20.0,20.0,2.0,1.8025,2.6579
5.3,4,9.5326,0.4526,2.0,20.0,20.0,2.0,7.1857,2.6579
5.3,5,1.7819,10.8539,2.0,20.0,20.0,2.0,0.9343,2.6579
5.4,1,6.7715,6.6818,2.0,20.0,20.0,2.0,0.0,2.7008
5.4,2,3.9255,4.2326,2.0,20.0,20.0,2.0,0.9578,2.7008
5.4,3,4.1169,7.1796,2.0,20.0,20.0,2.0,1.6387,2.7008
5.4,4,9.3424,0.5144,2.0,20.0,20.0,2.0,6.9191,2.7008
5.4,5,1.9011,10.8304,2.0,20.0,20.0,2.0,0.883,2.7008
5.5,1,6.8412,6.6857,2.0,20.0,20.0,2.0,0.0,2.744
5.5,2,4.0354,4.2892,2.0,20.0,20.0,2.0,0.8981,2.744
5.5,3,4.1802,7.3555,2.0,20.0,20.0,2.0,1.4854,2.744
5.5,4,9.1524,0.5771,2.0,20.0,20.0,2.0,6.6542,2.744
5.5,5,2.0143,10.8111,2.0,20.0,20.0,2.0,0.8364,2.744
5.6,1,6.9079,6.6856,2.0,20.0,20.0,2.0,0.0,2.7873
5.6,2,4.1401,4.3407,2.0,20.0,20.0,2.0,0.8417,2.7873
5.6,3,4.2444,7.5074,2.0,20.0,20.0,2.0,1.3522,2.7873
5.6,4,8.9627,0.6405,2.0,20.0,20.0,2.0,6.3909,2.7873
5.6,5,2.1218,10.7948,2.0,20.0,20.0,2.0,0.7937,2.7873
5.7,1,6.972,6.6822,2.0,20.0,20.0,2.0,0.0,2.8295
5.7,2,4.2399,4.3856,2.0,20.0,20.0,2.0,0.7899,2.8295
5.7,3,4.3095,7.6399,2.0,20.0,20.0,2.0,1.235,2.8295
5.7,4,8.7732,0.7045,2.0,20.0,20.0,2.0,6.1291,2.8295
5.7,5,2.224,10.7806,2.0,20.0,20.0,2.0,0.7545,2.8295
5.8,1,7.0337,6.6759,2.0,20.0,20.0,2.0,0.0,2.8695
5.8,2,4.3351,4.4241,2.0,20.0,20.0,2.0,0.7426,2.8695
5.8,3,4.375,7.7554,2.0,20.0,20.0,2.0,1.1319,2.8695
5.8,4,8.5839,0.769,2.0,20.0,20.0,2.0,5.8687,2.8695
5.8,5,2.3212,10.7678,2.0,20.0,20.0,2.0,0.7184,2.8695
5.9,1,7.0934,6.6671,2.0,20.0,20.0,2.0,0.0,2.9069
5.9,2,4.4259,4.4569,2.0,20.0,20.0,2.0,0.6998,2.9069
5.9,3,4.4406,7.8557,2.0,20.0,20.0,2.0,1.0414,2.9069
5.9,4,8.3948,0.834,2.0,20.0,20.0,2.0,5.6094,2.9069
5.9,5,2.4138,10.7559,2.0,20.0,20.0,2.0,0.6853,2.9069
6.0,1,7.1513,6.6562,2.0,20.0,20.0,2.0,0.0,2.9419
6.0,2,4.5127,4.4842,2.0,20.0,20.0,2.0,0.6613,2.9419
6.0,3,4.4978,7.9267,2.0,20.0,20.0,2.0,0.9794,2.9419
6.0,4,8.2058,0.8994,2.0,20.0,20.0,2.0,5.3512,2.9419
6.0,5,2.5022,10.7443,2.0,20.0,20.0,2.0,0.655,2.9419
6.1,1,7.2077,6.6435,2.0,20.0,20.0,2.0,0.0,2.9734
6.1,2,4.5957,4.5066,2.0,20.0,20.0,2.0,0.6271,2.9734
6.1,3,4.5548,7.9864,2.0,20.0,20.0,2.0,0.9262,2.9734
6.1,4,8.0169,0.965,2.0,20.0,20.0,2.0,5.0937,2.9734
6.1,5,2.5866,10.7329,2.0,20.0,20.0,2.0,0.6275,2.9734
6.2,1,7.2629,6.6292,2.0,20.0,20.0,2.0,0.0,3.0016
6.2,2,4.6753,4.5244,2.0,20.0,20.0,2.0,0.5969,3.0016
6.2,3,4.6114,8.0362,2.0,20.0,20.0,2.0,0.8809,3.0016
6.2,4,7.828,1.0309,2.0,20.0,20.0,2.0,4.8369,3.0016
6.2,5,2.6668,10.7213,2.0,20.0,20.0,2.0,0.6032,3.0016
6.3,1,7.3172,6.6135,2.0,20.0,20.0,2.0,0.0,3.0272
6.3,2,4.7516,4.538,2.0,20.0,20.0,2.0,0.5706,3.0272
6.3,3,4.6674,8.0771,2.0,20.0,20.0,2.0,0.8426,3.0272
6.3,4,7.6393,1.097,2.0,20.0,20.0,2.0,4.5804,3.0272
6.3,5,2.743,10.7095,2.0,20.0,20.0,2.0,0.5822,3.0272
6.4,1,7.3717,6.596,2.0,20.0,20.0,2.0,0.0,3.0522
6.4,2,4.8252,4.5478,2.0,20.0,20.0,2.0,0.5487,3.0522
6.4,3,4.7218,8.1106,2.0,20.0,20.0,2.0,0.8112,3.0522
6.4,4,7.4506,1.1632,2.0,20.0,20.0,2.0,4.3231,3.0522
6.4,5,2.8158,10.6974,2.0,20.0,20.0,2.0,0.5651,3.0522
6.5,1,7.4265,6.5769,2.0,20.0,20.0,2.0,0.0,3.0766
6.5,2,4.8962,4.5541,2.0,20.0,20.0,2.0,0.5308,3.0766
6.5,3,4.7749,8.1373,2.0,20.0,20.0,2.0,0.786,3.0766
6.5,4,7.2619,1.2295,2.0,20.0,20.0,2.0,4.0651,3.0766
6.5,5,2.8855,10.6847,2.0,20.0,20.0,2.0,0.5516,3.0766
6.6,1,7.4817,6.5564,2.0,20.0,20.0,2.0,0.0,3.1004
6.6,2,4.9649,4.557,2.0,20.0,20.0,2.0,0.5168,3.1004
6.6,3,4.827,8.158,2.0,20.0,20.0,2.0,0.7664,3.1004
6.6,4,7.0732,1.2958,2.0,20.0,20.0,2.0,3.8063,3.1004
6.6,5,2.9528,10.6713,2.0,20.0,20.0,2.0,0.5412,3.1004
6.7,1,7.5373,6.5346,2.0,20.0,20.0,2.0,0.0,3.1033
6.7,2,5.0313,4.5569,2.0,20.0,20.0,2.0,0.5065,3.1033
6.7,3,4.8782,8.1731,2.0,20.0,20.0,2.0,0.7517,3.1033
6.7,4,6.8844,1.362,2.0,20.0,20.0,2.0,3.5466,3.1033
