time,drone_id,x,y,z,target_x,target_y,target_z,formation_error,min_distance
4.5,2,4.7759,1.3819,2.0,20.0,10.0,2.0,1.427,3.5477
4.5,3,4.7759,5.3819,2.0,20.0,10.0,2.0,1.427,3.5477
4.6,1,8.2308,4.11,2.0,20.0,10.0,2.0,0.0,3.5478
4.6,2,4.9546,1.4713,2.0,20.0,10.0,2.0,1.4272,3.5478
4.6,3,4.9545,5.4713,2.0,20.0,10.0,2.0,1.4272,3.5478
4.7,1,8.4097,4.1995,2.0,20.0,10.0,2.0,0.0,3.548
4.7,2,5.1332,1.5607,2.0,20.0,10.0,2.0,1.4274,3.548
4.7,3,5.1332,5.5607,2.0,20.0,10.0,2.0,1.4274,3.548
4.8,1,8.5885,4.289,2.0,20.0,10.0,2.0,0.0,3.5481
4.8,2,5.3119,1.6501,2.0,20.0,10.0,2.0,1.4276,3.5481
4.8,3,5.3119,5.6501,2.0,20.0,10.0,2.0,1.4275,3.5481
4.9,1,8.7674,4.3785,2.0,20.0,10.0,2.0,0.0,3.5482
4.9,2,5.4907,1.7396,2.0,20.0,10.0,2.0,1.4277,3.5482
4.9,3,5.4907,5.7396,2.0,20.0,10.0,2.0,1.4277,3.5482
5.0,1,8.9462,4.468,2.0,20.0,10.0,2.0,0.0,3.5482
5.0,2,5.6694,1.829,2.0,20.0,10.0,2.0,1.4278,3.5482
5.0,3,5.6694,5.829,2.0,20.0,10.0,2.0,1.4278,3.5482
5.1,1,9.1251,4.5575,2.0,20.0,10.0,2.0,0.0,3.5483
5.1,2,5.8482,1.9185,2.0,20.0,10.0,2.0,1.4279,3.5483
5.1,3,5.8482,5.9185,2.0,20.0,10.0,2.0,1.4279,3.5483
5.2,1,9.304,4.647,2.0,20.0,10.0,2.0,0.0,3.5484
5.2,2,6.0269,2.0079,2.0,20.0,10.0,2.0,1.428,3.5484
5.2,3,6.0269,6.0079,2.0,20.0,10.0,2.0,1.428,3.5484
5.3,1,9.4828,4.7365,2.0,20.0,10.0,2.0,0.0,3.5484
5.3,2,6.2057,2.0974,2.0,20.0,10.0,2.0,1.4281,3.5484
5.3,3,6.2057,6.0974,2.0,20.0,10.0,2.0,1.4281,3.5484
5.4,1,9.6617,4.8261,2.0,20.0,10.0,2.0,0.0,3.5485
5.4,2,6.3845,2.1869,2.0,20.0,10.0,2.0,1.4282,3.5485
5.4,3,6.3845,6.1869,2.0,20.0,10.0,2.0,1.4282,3.5485
5.5,1,9.8405,4.9156,2.0,20.0,10.0,2.0,0.0,3.5485
5.5,2,6.5633,2.2764,2.0,20.0,10.0,2.0,1.4282,3.5485
5.5,3,6.5633,6.2764,2.0,20.0,10.0,2.0,1.4282,3.5485
5.6,1,10.0194,5.0051,2.0,20.0,10.0,2.0,0.0,3.5485
5.6,2,6.7421,2.3659,2.0,20.0,10.0,2.0,1.4283,3.5485
5.6,3,6.7421,6.3659,2.0,20.0,10.0,2.0,1.4283,3.5485
5.7,1,10.1982,5.0946,2.0,20.0,10.0,2.0,0.0,3.5486
5.7,2,6.9209,2.4554,2.0,20.0,10.0,2.0,1.4283,3.5486
5.7,3,6.9209,6.4554,2.0,20.0,10.0,2.0,1.4283,3.5486
5.8,1,10.3771,5.1841,2.0,20.0,10.0,2.0,0.0,3.5486
5.8,2,7.0998,2.5448,2.0,20.0,10.0,2.0,1.4283,3.5486
5.8,3,7.0998,6.5448,2.0,20.0,10.0,2.0,1.4283,3.5486
5.9,1,10.5559,5.2736,2.0,20.0,10.0,2.0,0.0,3.5486
5.9,2,7.2786,2.6343,2.0,20.0,10.0,2.0,1.4284,3.5486
5.9,3,7.2786,6.6343,2.0,20.0,10.0,2.0,1.4284,3.5486
6.0,1,10.7348,5.3631,2.0,20.0,10.0,2.0,0.0,3.5486
6.0,2,7.4574,2.7238,2.0,20.0,10.0,2.0,1.4284,3.5486
6.0,3,7.4574,6.7238,2.0,20.0,10.0,2.0,1.4284,3.5486
6.1,1,10.9136,5.4526,2.0,20.0,10.0,2.0,0.0,3.5486
6.1,2,7.6362,2.8133,2.0,20.0,10.0,2.0,1.4284,3.5486
6.1,3,7.6362,6.8133,2.0,20.0,10.0,2.0,1.4284,3.5486
6.2,1,11.0925,5.5421,2.0,20.0,10.0,2.0,0.0,3.5487
6.2,2,7.8151,2.9028,2.0,20.0,10.0,2.0,1.4284,3.5487
6.2,3,7.8151,6.9028,2.0,20.0,10.0,2.0,1.4284,3.5487
6.3,1,11.2713,5.6316,2.0,20.0,10.0,2.0,0.0,3.5487
6.3,2,7.9939,2.9923,2.0,20.0,10.0,2.0,1.4285,3.5487
6.3,3,7.9939,6.9923,2.0,20.0,10.0,2.0,1.4285,3.5487
6.4,1,11.4502,5.7211,2.0,20.0,10.0,2.0,0.0,3.5487
6.4,2,8.1727,3.0818,2.0,20.0,10.0,2.0,1.4285,3.5487
6.4,3,8.1727,7.0818,2.0,20.0,10.0,2.0,1.4285,3.5487
6.5,1,11.629,5.8107,2.0,20.0,10.0,2.0,0.0,3.5487
6.5,2,8.3516,3.1713,2.0,20.0,10.0,2.0,1.4285,3.5487
6.5,3,8.3516,7.1713,2.0,20.0,10.0,2.0,1.4285,3.5487
6.6,1,11.8079,5.9002,2.0,20.0,10.0,2.0,0.0,3.5487
6.6,2,8.5304,3.2608,2.0,20.0,10.0,2.0,1.4285,3.5487
6.6,3,8.5304,7.2608,2.0,20.0,10.0,2.0,1.4285,3.5487
6.7,1,11.9867,5.9897,2.0,20.0,10.0,2.0,0.0,3.5487
6.7,2,8.7093,3.3503,2.0,20.0,10.0,2.0,1.4285,3.5487
6.7,3,8.7093,7.3503,2.0,20.0,10.0,2.0,1.4285,3.5487
6.8,1,12.1656,6.0792,2.0,20.0,10.0,2.0,0.0,3.5487
6.8,2,8.8881,3.4399,2.0,20.0,10.0,2.0,1.4285,3.5487
6.8,3,8.8881,7.4399,2.0,20.0,10.0,2.0,1.4285,3.5487
6.9,1,12.3444,6.1687,2.0,20.0,10.0,2.0,0.0,3.5487
6.9,2,9.067,3.5294,2.0,20.0,10.0,2.0,1.4285,3.5487
6.9,3,9.067,7.5294,2.0,20.0,10.0,2.0,1.4285,3.5487
7.0,1,12.5233,6.2582,2.0,20.0,10.0,2.0,0.0,3.5487
7.0,2,9.2458,3.6189,2.0,20.0,10.0,2.0,1.4285,3.5487
7.0,3,9.2458,7.6189,2.0,20.0,10.0,2.0,1.4285,3.5487
7.1,1,12.7021,6.3477,2.0,20.0,10.0,2.0,0.0,3.5487
7.1,2,9.4247,3.7084,2.0,20.0,10.0,2.0,1.4285,3.5487
7.1,3,9.4247,7.7084,2.0,20.0,10.0,2.0,1.4285,3.5487
7.2,1,12.881,6.4372,2.0,20.0,10.0,2.0,0.0,3.5487
7.2,2,9.6035,3.7979,2.0,20.0,10.0,2.0,1.4285,3.5487
7.2,3,9.6035,7.7979,2.0,20.0,10.0,2.0,1.4285,3.5487
7.3,1,13.0599,6.5267,2.0,20.0,10.0,2.0,0.0,3.5487
7.3,2,9.7824,3.8874,2.0,20.0,10.0,2.0,1.4285,3.5487
7.3,3,9.7824,7.8874,2.0,20.0,10.0,2.0,1.4285,3.5487
7.4,1,13.2387,6.6162,2.0,20.0,10.0,2.0,0.0,3.5487
7.4,2,9.9612,3.9769,2.0,20.0,10.0,2.0,1.4286,3.5487
7.4,3,9.9612,7.9769,2.0,20.0,10.0,2.0,1.4286,3.5487
7.5,1,13.4176,6.7057,2.0,20.0,10.0,2.0,0.0,3.5487
7.5,2,10.1401,4.0664,2.0,20.0,10.0,2.0,1.4286,3.5487
7.5,3,10.1401,8.0664,2.0,20.0,10.0,2.0,1.4286,3.5487
7.6,1,13.5964,6.7952,2.0,20.0,10.0,2.0,0.0,3.5487
7.6,2,10.3189,4.1559,2.0,20.0,10.0,2.0,1.4286,3.5487
7.6,3,10.3189,8.1559,2.0,20.0,10.0,2.0,1.4286,3.5487
7.7,1,13.7753,6.8848,2.0,20.0,10.0,2.0,0.0,3.5487
7.7,2,10.4978,4.2454,2.0,20.0,10.0,2.0,1.4286,3.5487
7.7,3,10.4978,8.2454,2.0,20.0,10.0,2.0,1.4286,3.5487
7.8,1,13.9541,6.9743,2.0,20.0,10.0,2.0,0.0,3.5487
7.8,2,10.6766,4.3349,2.0,20.0,10.0,2.0,1.4286,3.5487
7.8,3,10.6766,8.3349,2.0,20.0,10.0,2.0,1.4286,3.5487
7.9,1,14.133,7.0638,2.0,20.0,10.0,2.0,0.0,3.5487
7.9,2,10.8555,4.4244,2.0,20.0,10.0,2.0,1.4286,3.5487
7.9,3,10.8555,8.4244,2.0,20.0,10.0,2.0,1.4286,3.5487
8.0,1,14.3118,7.1533,2.0,20.0,10.0,2.0,0.0,3.5487
8.0,2,11.0343,4.5139,2.0,20.0,10.0,2.0,1.4286,3.5487
8.0,3,11.0343,8.5139,2.0,20.0,10.0,2.0,1.4286,3.5487
8.1,1,14.4907,7.2428,2.0,20.0,10.0,2.0,0.0,3.5487
8.1,2,11.2132,4.6034,2.0,20.0,10.0,2.0,1.4286,3.5487
8.1,3,11.2132,8.6034,2.0,20.0,10.0,2.0,1.4286,3.5487
8.2,1,14.6695,7.3323,2.0,20.0,10.0,2.0,0.0,3.5487
8.2,2,11.392,4.693,2.0,20.0,10.0,2.0,1.4286,3.5487
8.2,3,11.392,8.693,2.0,20.0,10.0,2.0,1.4286,3.5487
8.3,1,14.8484,7.4218,2.0,20.0,10.0,2.0,0.0,3.5487
8.3,2,11.5709,4.7825,2.0,20.0,10.0,2.0,1.4286,3.5487
8.3,3,11.5709,8.7825,2.0,20.0,10.0,2.0,1.4286,3.5487
8.4,1,15.0272,7.5113,2.0,20.0,10.0,2.0,0.0,3.5487
8.4,2,11.7497,4.872,2.0,20.0,10.0,2.0,1.4286,3.5487
8.4,3,11.7497,8.872,2.0,20.0,10.0,2.0,1.4286,3.5487
8.5,1,15.2061,7.6008,2.0,20.0,10.0,2.0,0.0,3.5487
8.5,2,11.9286,4.9615,2.0,20.0,10.0,2.0,1.4286,3.5487
8.5,3,11.9286,8.9615,2.0,20.0,10.0,2.0,1.4286,3.5487
8.6,1,15.3849,7.6903,2.0,20.0,10.0,2.0,0.0,3.5487
8.6,2,12.1074,5.051,2.0,20.0,10.0,2.0,1.4286,3.5487
8.6,3,12.1074,9.051,2.0,20.0,10.0,2.0,1.4286,3.5487
8.7,1,15.5638,7.7798,2.0,20.0,10.0,2.0,0.0,3.5487
8.7,2,12.2863,5.1405,2.0,20.0,10.0,2.0,1.4286,3.5487
8.7,3,12.2863,9.1405,2.0,20.0,10.0,2.0,1.4286,3.5487
8.8,1,15.7426,7.8694,2.0,20.0,10.0,2.0,0.0,3.5487
8.8,2,12.4651,5.23,2.0,20.0,10.0,2.0,1.4286,3.5487
8.8,3,12.4651,9.23,2.0,20.0,10.0,2.0,1.4286,3.5487
8.9,1,15.9215,7.9589,2.0,20.0,10.0,2.0,0.0,3.5487
8.9,2,12.644,5.3195,2.0,20.0,10.0,2.0,1.4286,3.5487
8.9,3,12.644,9.3195,2.0,20.0,10.0,2.0,1.4286,3.5487
9.0,1,16.1003,8.0484,2.0,20.0,10.0,2.0,0.0,3.5487
9.0,2,12.8228,5.409,2.0,20.0,10.0,2.0,1.4286,3.5487
9.0,3,12.8228,9.409,2.0,20.0,10.0,2.0,1.4286,3.5487
9.1,1,16.2792,8.1379,2.0,20.0,10.0,2.0,0.0,3.5487
9.1,2,13.0017,5.4985,2.0,20.0,10.0,2.0,1.4286,3.5487
9.1,3,13.0017,9.4985,2.0,20.0,10.0,2.0,1.4286,3.5487
9.2,1,16.458,8.2274,2.0,20.0,10.0,2.0,0.0,3.5487
9.2,2,13.1805,5.588,2.0,20.0,10.0,2.0,1.4286,3.5487
9.2,3,13.1805,9.588,2.0,20.0,10.0,2.0,1.4286,3.5487
9.3,1,16.6369,8.3169,2.0,20.0,10.0,2.0,0.0,3.5487
9.3,2,13.3594,5.6776,2.0,20.0,10.0,2.0,1.4286,3.5487
9.3,3,13.3594,9.6776,2.0,20.0,10.0,2.0,1.4286,3.5487
9.4,1,16.8158,8.4064,2.0,20.0,10.0,2.0,0.0,3.5487
9.4,2,13.5382,5.7671,2.0,20.0,10.0,2.0,1.4286,3.5487
9.4,3,13.5382,9.7671,2.0,20.0,10.0,2.0,1.4286,3.5487
9.5,1,16.9946,8.4959,2.0,20.0,10.0,2.0,0.0,3.5487
9.5,2,13.7171,5.8566,2.0,20.0,10.0,2.0,1.4286,3.5487
9.5,3,13.7171,9.8566,2.0,20.0,10.0,2.0,1.4286,3.5487
9.6,1,17.1735,8.5854,2.0,20.0,10.0,2.0,0.0,3.5487
9.6,2,13.8959,5.9461,2.0,20.0,10.0,2.0,1.4286,3.5487
9.6,3,13.8959,9.9461,2.0,20.0,10.0,2.0,1.4286,3.5487
9.7,1,17.3523,8.6749,2.0,20.0,10.0,2.0,0.0,3.5487
9.7,2,14.0748,6.0356,2.0,20.0,10.0,2.0,1.4286,3.5487
9.7,3,14.0748,10.0356,2.0,20.0,10.0,2.0,1.4286,3.5487
9.8,1,17.5312,8.7644,2.0,20.0,10.0,2.0,0.0,3.5487
9.8,2,14.2536,6.1251,2.0,20.0,10.0,2.0,1.4286,3.5487
9.8,3,14.2536,10.1251,2.0,20.0,10.0,2.0,1.4286,3.5487
9.9,1,17.71,8.854,2.0,20.0,10.0,2.0,0.0,3.5487
9.9,2,14.4325,6.2146,2.0,20.0,10.0,2.0,1.4286,3.5487
9.9,3,14.4325,10.2146,2.0,20.0,10.0,2.0,1.4286,3.5487
10.0,1,17.8889,8.9435,2.0,20.0,10.0,2.0,0.0,3.5487
10.0,2,14.6114,6.3041,2.0,20.0,10.0,2.0,1.4286,3.5487
10.0,3,14.6114,10.3041,2.0,20.0,10.0,2.0,1.4286,3.5487
10.1,1,18.0578,9.028,2.0,20.0,10.0,2.0,0.0,3.5415
10.1,2,14.7902,6.3936,2.0,20.0,10.0,2.0,1.4174,3.5415
