time,drone_id,x,y,z,target_x,target_y,target_z,formation_error,min_distance
2.3,5,16.1842,17.4376,2.0,20.0,20.0,2.0,19.2633,1.3898
2.4,1,3.7849,2.9448,2.0,20.0,20.0,2.0,0.0,1.4467
2.4,2,0.6315,-0.0076,2.0,20.0,20.0,2.0,1.4958,1.4467
2.4,3,0.4596,4.0746,2.0,20.0,20.0,2.0,1.5855,1.4467
2.4,4,16.9957,16.2565,2.0,20.0,20.0,2.0,21.5828,1.4467
2.4,5,16.0195,17.3242,2.0,20.0,20.0,2.0,18.8646,1.4467
2.5,1,3.9371,3.0745,2.0,20.0,20.0,2.0,0.0,1.503
2.5,2,0.7814,0.1162,2.0,20.0,20.0,2.0,1.5014,1.503
2.5,3,0.6087,4.1955,2.0,20.0,20.0,2.0,1.5928,1.503
2.5,4,16.8695,16.1014,2.0,20.0,20.0,2.0,21.1845,1.503
2.5,5,15.855,17.2104,2.0,20.0,20.0,2.0,18.4658,1.503
2.6,1,4.0892,3.2044,2.0,20.0,20.0,2.0,0.0,1.5589
2.6,2,0.9316,0.2408,2.0,20.0,20.0,2.0,1.5062,1.5589
2.6,3,0.7583,4.3176,2.0,20.0,20.0,2.0,1.5993,1.5589
2.6,4,16.7431,15.9464,2.0,20.0,20.0,2.0,20.7861,1.5589
2.6,5,15.6907,17.0964,2.0,20.0,20.0,2.0,18.0671,1.5589
2.7,1,4.2412,3.3344,2.0,20.0,20.0,2.0,0.0,1.6142
2.7,2,1.0821,0.366,2.0,20.0,20.0,2.0,1.5103,1.6142
2.7,3,0.9082,4.4406,2.0,20.0,20.0,2.0,1.6049,1.6142
2.7,4,16.6166,15.7915,2.0,20.0,20.0,2.0,20.3877,1.6142
2.7,5,15.5266,16.9821,2.0,20.0,20.0,2.0,17.6683,1.6142
2.8,1,4.393,3.4646,2.0,20.0,20.0,2.0,0.0,1.669
2.8,2,1.2328,0.4919,2.0,20.0,20.0,2.0,1.514,1.669
2.8,3,1.0583,4.5645,2.0,20.0,20.0,2.0,1.6098,1.669
2.8,4,16.49,15.6367,2.0,20.0,20.0,2.0,19.9893,1.669
2.8,5,15.3627,16.8674,2.0,20.0,20.0,2.0,17.2695,1.669
2.9,1,4.5448,3.5949,2.0,20.0,20.0,2.0,0.0,1.7232
2.9,2,1.3836,0.6184,2.0,20.0,20.0,2.0,1.5172,1.7232
2.9,3,1.2086,4.6892,2.0,20.0,20.0,2.0,1.6142,1.7232
2.9,4,16.3632,15.482,2.0,20.0,20.0,2.0,19.5909,1.7232
2.9,5,15.199,16.7525,2.0,20.0,20.0,2.0,16.8708,1.7232
3.0,1,4.6964,3.7253,2.0,20.0,20.0,2.0,0.0,1.7769
3.0,2,1.5346,0.7453,2.0,20.0,20.0,2.0,1.5199,1.7769
3.0,3,1.3591,4.8145,2.0,20.0,20.0,2.0,1.618,1.7769
3.0,4,16.2363,15.3274,2.0,20.0,20.0,2.0,19.1924,1.7769
3.0,5,15.0356,16.6372,2.0,20.0,20.0,2.0,16.472,1.7769
