time,drone_id,x,y,z,target_x,target_y,target_z,formation_error,min_distance
1.6,1,2.8653,1.4247,2.0,20.0,10.0,2.0,0.0,3.4683
1.6,2,-0.2988,-1.157,2.0,20.0,10.0,2.0,1.3013,3.4683
1.6,3,-0.2992,2.8443,2.0,20.0,10.0,2.0,1.3011,3.4683
1.7,1,3.0441,1.5142,2.0,20.0,10.0,2.0,0.0,3.4794
1.7,2,-0.1358,-1.0756,2.0,20.0,10.0,2.0,1.3192,3.4794
1.7,3,-0.1362,2.9256,2.0,20.0,10.0,2.0,1.3189,3.4794
1.8,1,3.223,1.6037,2.0,20.0,10.0,2.0,0.0,3.489
1.8,2,0.0294,-0.993,2.0,20.0,10.0,2.0,1.3345,3.489
1.8,3,0.0291,3.008,2.0,20.0,10.0,2.0,1.3343,3.489
1.9,1,3.4018,1.6932,2.0,20.0,10.0,2.0,0.0,3.4972
1.9,2,0.1965,-0.9095,2.0,20.0,10.0,2.0,1.3476,3.4972
1.9,3,0.1962,3.0914,2.0,20.0,10.0,2.0,1.3475,3.4972
2.0,1,3.5807,1.7828,2.0,20.0,10.0,2.0,0.0,3.5044
2.0,2,0.3652,-0.8251,2.0,20.0,10.0,2.0,1.359,3.5044
2.0,3,0.365,3.1757,2.0,20.0,10.0,2.0,1.3588,3.5044
2.1,1,3.7595,1.8723,2.0,20.0,10.0,2.0,0.0,3.5105
2.1,2,0.5354,-0.74,2.0,20.0,10.0,2.0,1.3687,3.5105
2.1,3,0.5352,3.2606,2.0,20.0,10.0,2.0,1.3686,3.5105
2.2,1,3.9384,1.9618,2.0,20.0,10.0,2.0,0.0,3.5159
2.2,2,0.7068,-0.6543,2.0,20.0,10.0,2.0,1.3771,3.5159
2.2,3,0.7066,3.3463,2.0,20.0,10.0,2.0,1.377,3.5159
2.3,1,4.1172,2.0513,2.0,20.0,10.0,2.0,0.0,3.5204
2.3,2,0.8792,-0.568,2.0,20.0,10.0,2.0,1.3843,3.5204
2.3,3,0.8791,3.4324,2.0,20.0,10.0,2.0,1.3842,3.5204
2.4,1,4.2961,2.1408,2.0,20.0,10.0,2.0,0.0,3.5244
2.4,2,1.0525,-0.4813,2.0,20.0,10.0,2.0,1.3905,3.5244
2.4,3,1.0524,3.5191,2.0,20.0,10.0,2.0,1.3904,3.5244
2.5,1,4.4749,2.2303,2.0,20.0,10.0,2.0,0.0,3.5278
2.5,2,1.2266,-0.3942,2.0,20.0,10.0,2.0,1.3958,3.5278
2.5,3,1.2265,3.6061,2.0,20.0,10.0,2.0,1.3958,3.5278
2.6,1,4.6538,2.3198,2.0,20.0,10.0,2.0,0.0,3.5307
2.6,2,1.4014,-0.3068,2.0,20.0,10.0,2.0,1.4004,3.5307
2.6,3,1.4013,3.6935,2.0,20.0,10.0,2.0,1.4004,3.5307
2.7,1,4.8318,2.4089,2.0,20.0,10.0,2.0,0.0,3.5326
2.7,2,1.5767,-0.2191,2.0,20.0,10.0,2.0,1.4034,3.5326
2.7,3,1.5766,3.7812,2.0,20.0,10.0,2.0,1.4033,3.5326
2.8,1,5.0008,2.4935,2.0,20.0,10.0,2.0,0.0,3.5277
2.8,2,1.7524,-0.1312,2.0,20.0,10.0,2.0,1.396,3.5277
2.8,3,1.7524,3.8691,2.0,20.0,10.0,2.0,1.3959,3.5277
2.9,1,5.1615,2.5739,2.0,20.0,10.0,2.0,0.0,3.5174
2.9,2,1.9272,-0.0437,2.0,20.0,10.0,2.0,1.3802,3.5174
2.9,3,1.9271,3.9565,2.0,20.0,10.0,2.0,1.3801,3.5174
3.0,1,5.3141,2.6503,2.0,20.0,10.0,2.0,0.0,3.5029
3.0,2,2.1,0.0428,2.0,20.0,10.0,2.0,1.3576,3.5029
3.0,3,2.1,4.0429,2.0,20.0,10.0,2.0,1.3575,3.5029
3.1,1,5.459,2.7228,2.0,20.0,10.0,2.0,0.0,3.4849
3.1,2,2.27,0.1278,2.0,20.0,10.0,2.0,1.3296,3.4849
3.1,3,2.2699,4.1279,2.0,20.0,10.0,2.0,1.3296,3.4849
3.2,1,5.5967,2.7917,2.0,20.0,10.0,2.0,0.0,3.4645
3.2,2,2.4364,0.2111,2.0,20.0,10.0,2.0,1.2975,3.4645
3.2,3,2.4364,4.2112,2.0,20.0,10.0,2.0,1.2974,3.4645
3.3,1,5.7208,2.84,2.0,20.0,10.0,2.0,0.0,3.4433
3.3,2,2.5989,0.2924,2.0,20.0,10.0,2.0,1.2484,3.4433
3.3,3,2.5988,4.2925,2.0,20.0,10.0,2.0,1.2484,3.4433
3.4,1,5.8378,2.8822,2.0,20.0,10.0,2.0,0.0,3.4218
3.4,2,2.756,0.369,2.0,20.0,10.0,2.0,1.1974,3.4218
3.4,3,2.7559,4.3691,2.0,20.0,10.0,2.0,1.1974,3.4218
3.5,1,5.948,2.9187,2.0,20.0,10.0,2.0,0.0,3.4004
3.5,2,2.9074,0.4409,2.0,20.0,10.0,2.0,1.1451,3.4004
3.5,3,2.9074,4.441,2.0,20.0,10.0,2.0,1.1451,3.4004
3.6,1,6.052,2.9496,2.0,20.0,10.0,2.0,0.0,3.3796
3.6,2,3.0531,0.5078,2.0,20.0,10.0,2.0,1.0922,3.3796
3.6,3,3.0531,4.5079,2.0,20.0,10.0,2.0,1.0922,3.3796
3.7,1,6.15,2.9749,2.0,20.0,10.0,2.0,0.0,3.3598
3.7,2,3.1929,0.5696,2.0,20.0,10.0,2.0,1.0393,3.3598
3.7,3,3.1929,4.5697,2.0,20.0,10.0,2.0,1.0393,3.3598
3.8,1,6.2426,2.9948,2.0,20.0,10.0,2.0,0.0,3.3411
3.8,2,3.3269,0.6264,2.0,20.0,10.0,2.0,0.987,3.3411
3.8,3,3.3269,4.6264,2.0,20.0,10.0,2.0,0.987,3.3411
3.9,1,6.33,3.0095,2.0,20.0,10.0,2.0,0.0,3.3239
3.9,2,3.4551,0.678,2.0,20.0,10.0,2.0,0.9356,3.3239
3.9,3,3.4551,4.678,2.0,20.0,10.0,2.0,0.9356,3.3239
4.0,1,6.4126,3.0191,2.0,20.0,10.0,2.0,0.0,3.3084
4.0,2,3.5776,0.7244,2.0,20.0,10.0,2.0,0.8855,3.3084
4.0,3,3.5776,4.7244,2.0,20.0,10.0,2.0,0.8855,3.3084
4.1,1,6.491,3.0238,2.0,20.0,10.0,2.0,0.0,3.2946
4.1,2,3.6945,0.7656,2.0,20.0,10.0,2.0,0.8373,3.2946
4.1,3,3.6945,4.7657,2.0,20.0,10.0,2.0,0.8373,3.2946
4.2,1,6.5653,3.0238,2.0,20.0,10.0,2.0,0.0,3.2826
4.2,2,3.806,0.8018,2.0,20.0,10.0,2.0,0.7911,3.2826
4.2,3,3.806,4.8018,2.0,20.0,10.0,2.0,0.7911,3.2826
4.3,1,6.6362,3.0193,2.0,20.0,10.0,2.0,0.0,3.2724
4.3,2,3.9123,0.8329,2.0,20.0,10.0,2.0,0.7475,3.2724
4.3,3,3.9123,4.8329,2.0,20.0,10.0,2.0,0.7475,3.2724
4.4,1,6.7038,3.0104,2.0,20.0,10.0,2.0,0.0,3.2641
4.4,2,4.0137,0.859,2.0,20.0,10.0,2.0,0.7066,3.2641
4.4,3,4.0136,4.859,2.0,20.0,10.0,2.0,0.7066,3.2641
4.5,1,6.7686,2.9973,2.0,20.0,10.0,2.0,0.0,3.2577
4.5,2,4.1103,0.8802,2.0,20.0,10.0,2.0,0.6687,3.2577
4.5,3,4.1101,4.8801,2.0,20.0,10.0,2.0,0.6689,3.2577
4.6,1,6.8311,2.9803,2.0,20.0,10.0,2.0,0.0,3.254
4.6,2,4.2024,0.8966,2.0,20.0,10.0,2.0,0.6342,3.254
4.6,3,4.2009,4.8963,2.0,20.0,10.0,2.0,0.6358,3.254
4.7,1,6.8914,2.9597,2.0,20.0,10.0,2.0,0.0,3.2527
4.7,2,4.2905,0.9083,2.0,20.0,10.0,2.0,0.6032,3.2527
4.7,3,4.2866,4.9077,2.0,20.0,10.0,2.0,0.6071,3.2527
4.8,1,6.9501,2.9355,2.0,20.0,10.0,2.0,0.0,3.2535
4.8,2,4.3746,0.9155,2.0,20.0,10.0,2.0,0.5758,3.2535
4.8,3,4.3678,4.9147,2.0,20.0,10.0,2.0,0.5827,3.2535
4.9,1,7.0074,2.9082,2.0,20.0,10.0,2.0,0.0,3.2363
4.9,2,4.4552,0.9183,2.0,20.0,10.0,2.0,0.5523,3.2363
4.9,3,4.445,4.9175,2.0,20.0,10.0,2.0,0.5624,3.2363
5.0,1,7.0636,2.8778,2.0,20.0,10.0,2.0,0.0,3.2019
5.0,2,4.5325,0.9169,2.0,20.0,10.0,2.0,0.5326,3.2019
5.0,3,4.5188,4.9162,2.0,20.0,10.0,2.0,0.5462,3.2019
5.1,1,7.1192,2.8447,2.0,20.0,10.0,2.0,0.0,3.1701
5.1,2,4.6068,0.9114,2.0,20.0,10.0,2.0,0.5166,3.1701
5.1,3,4.5894,4.9113,2.0,20.0,10.0,2.0,0.5339,3.1701
5.2,1,7.1742,2.8091,2.0,20.0,10.0,2.0,0.0,3.1409
5.2,2,4.6786,0.9021,2.0,20.0,10.0,2.0,0.5043,3.1409
5.2,3,4.6573,4.9027,2.0,20.0,10.0,2.0,0.5253,3.1409
5.3,1,7.2292,2.7713,2.0,20.0,10.0,2.0,0.0,3.1143
5.3,2,4.748,0.8891,2.0,20.0,10.0,2.0,0.4954,3.1143
5.3,3,4.7229,4.8909,2.0,20.0,10.0,2.0,0.5202,3.1143
5.4,1,7.2842,2.7313,2.0,20.0,10.0,2.0,0.0,3.0904
5.4,2,4.8153,0.8726,2.0,20.0,10.0,2.0,0.4897,3.0904
5.4,3,4.7865,4.8758,2.0,20.0,10.0,2.0,0.5183,3.0904
5.5,1,7.3396,2.6896,2.0,20.0,10.0,2.0,0.0,3.069
5.5,2,4.881,0.8528,2.0,20.0,10.0,2.0,0.4868,3.069
5.5,3,4.8483,4.8579,2.0,20.0,10.0,2.0,0.5192,3.069
5.6,1,7.3955,2.6463,2.0,20.0,10.0,2.0,0.0,3.0501
5.6,2,4.9452,0.83,2.0,20.0,10.0,2.0,0.4863,3.0501
5.6,3,4.9088,4.8372,2.0,20.0,10.0,2.0,0.5228,3.0501
5.7,1,7.4522,2.6017,2.0,20.0,10.0,2.0,0.0,3.0338
5.7,2,5.0082,0.8043,2.0,20.0,10.0,2.0,0.488,3.0338
5.7,3,4.9681,4.8139,2.0,20.0,10.0,2.0,0.5285,3.0338
5.8,1,7.5098,2.5559,2.0,20.0,10.0,2.0,0.0,3.0198
5.8,2,5.0704,0.7759,2.0,20.0,10.0,2.0,0.4914,3.0198
5.8,3,5.0265,4.7883,2.0,20.0,10.0,2.0,0.5362,3.0198
5.9,1,7.5685,2.5091,2.0,20.0,10.0,2.0,0.0,3.0081
5.9,2,5.1319,0.7451,2.0,20.0,10.0,2.0,0.4963,3.0081
5.9,3,5.072,4.7484,2.0,20.0,10.0,2.0,0.5512,3.0081
6.0,1,7.6284,2.4616,2.0,20.0,10.0,2.0,0.0,2.9987
6.0,2,5.193,0.7121,2.0,20.0,10.0,2.0,0.5023,2.9987
6.0,3,5.1179,4.7071,2.0,20.0,10.0,2.0,0.5665,2.9987
6.1,1,7.6898,2.4135,2.0,20.0,10.0,2.0,0.0,2.9915
6.1,2,5.2539,0.677,2.0,20.0,10.0,2.0,0.5093,2.9915
6.1,3,5.1645,4.6643,2.0,20.0,10.0,2.0,0.5821,2.9915
6.2,1,7.7529,2.3652,2.0,20.0,10.0,2.0,0.0,2.9869
6.2,2,5.3147,0.6399,2.0,20.0,10.0,2.0,0.5172,2.9869
6.2,3,5.2117,4.6203,2.0,20.0,10.0,2.0,0.5983,2.9869
6.3,1,7.8177,2.3167,2.0,20.0,10.0,2.0,0.0,2.9845
6.3,2,5.3756,0.6011,2.0,20.0,10.0,2.0,0.5257,2.9845
6.3,3,5.2597,4.5751,2.0,20.0,10.0,2.0,0.6149,2.9845
6.4,1,7.8843,2.2682,2.0,20.0,10.0,2.0,0.0,2.984
6.4,2,5.437,0.5609,2.0,20.0,10.0,2.0,0.5346,2.984
6.4,3,5.3085,4.5287,2.0,20.0,10.0,2.0,0.632,2.984
6.5,1,7.9527,2.2197,2.0,20.0,10.0,2.0,0.0,2.9851
6.5,2,5.4991,0.5196,2.0,20.0,10.0,2.0,0.5438,2.9851
6.5,3,5.3583,4.4813,2.0,20.0,10.0,2.0,0.6494,2.9851
6.6,1,8.0228,2.1714,2.0,20.0,10.0,2.0,0.0,2.9876
6.6,2,5.5621,0.4773,2.0,20.0,10.0,2.0,0.553,2.9876
6.6,3,5.409,4.4328,2.0,20.0,10.0,2.0,0.6672,2.9876
6.7,1,8.0948,2.1235,2.0,20.0,10.0,2.0,0.0,2.9913
6.7,2,5.6262,0.4342,2.0,20.0,10.0,2.0,0.5623,2.9913
6.7,3,5.4608,4.3835,2.0,20.0,10.0,2.0,0.6853,2.9913
6.8,1,8.1687,2.0759,2.0,20.0,10.0,2.0,0.0,2.9962
6.8,2,5.6915,0.3905,2.0,20.0,10.0,2.0,0.5715,2.9962
6.8,3,5.5136,4.3333,2.0,20.0,10.0,2.0,0.7038,2.9962
6.9,1,8.2443,2.029,2.0,20.0,10.0,2.0,0.0,3.002
6.9,2,5.7582,0.3464,2.0,20.0,10.0,2.0,0.5806,3.002
6.9,3,5.5676,4.2823,2.0,20.0,10.0,2.0,0.7226,3.002
7.0,1,8.3219,1.9828,2.0,20.0,10.0,2.0,0.0,3.0089
7.0,2,5.8262,0.3019,2.0,20.0,10.0,2.0,0.5895,3.0089
7.0,3,5.6227,4.2307,2.0,20.0,10.0,2.0,0.7418,3.0089
7.1,1,8.4015,1.9377,2.0,20.0,10.0,2.0,0.0,3.0172
7.1,2,5.8956,0.2573,2.0,20.0,10.0,2.0,0.5984,3.0172
7.1,3,5.6791,4.1784,2.0,20.0,10.0,2.0,0.7615,3.0172
7.2,1,8.4832,1.8937,2.0,20.0,10.0,2.0,0.0,3.0266
7.2,2,5.9665,0.2125,2.0,20.0,10.0,2.0,0.6072,3.0266
7.2,3,5.7367,4.1256,2.0,20.0,10.0,2.0,0.7818,3.0266
7.3,1,8.567,1.8509,2.0,20.0,10.0,2.0,0.0,3.0372
7.3,2,6.0388,0.1679,2.0,20.0,10.0,2.0,0.616,3.0372
7.3,3,5.7956,4.0723,2.0,20.0,10.0,2.0,0.8026,3.0372
7.4,1,8.6529,1.8096,2.0,20.0,10.0,2.0,0.0,3.0488
7.4,2,6.1128,0.1235,2.0,20.0,10.0,2.0,0.6247,3.0488
7.4,3,5.8559,4.0187,2.0,20.0,10.0,2.0,0.824,3.0488
7.5,1,8.7408,1.7697,2.0,20.0,10.0,2.0,0.0,3.0613
7.5,2,6.1884,0.0795,2.0,20.0,10.0,2.0,0.6334,3.0613
7.5,3,5.9176,3.9647,2.0,20.0,10.0,2.0,0.846,3.0613
7.6,1,8.8308,1.7315,2.0,20.0,10.0,2.0,0.0,3.0747
7.6,2,6.2657,0.0362,2.0,20.0,10.0,2.0,0.642,3.0747
7.6,3,5.9807,3.9105,2.0,20.0,10.0,2.0,0.8688,3.0747
7.7,1,8.9229,1.6951,2.0,20.0,10.0,2.0,0.0,3.0889
7.7,2,6.3448,-0.0065,2.0,20.0,10.0,2.0,0.6505,3.0889
7.7,3,6.0453,3.856,2.0,20.0,10.0,2.0,0.8922,3.0889
7.8,1,9.0169,1.6605,2.0,20.0,10.0,2.0,0.0,3.1038
7.8,2,6.4258,-0.0483,2.0,20.0,10.0,2.0,0.659,3.1038
7.8,3,6.1114,3.8015,2.0,20.0,10.0,2.0,0.9164,3.1038
7.9,1,9.1129,1.6279,2.0,20.0,10.0,2.0,0.0,3.1194
7.9,2,6.5085,-0.089,2.0,20.0,10.0,2.0,0.6674,3.1194
7.9,3,6.179,3.7468,2.0,20.0,10.0,2.0,0.9414,3.1194
8.0,1,9.2109,1.5974,2.0,20.0,10.0,2.0,0.0,3.1356
8.0,2,6.5931,-0.1287,2.0,20.0,10.0,2.0,0.6758,3.1356
8.0,3,6.2482,3.692,2.0,20.0,10.0,2.0,0.9673,3.1356
8.1,1,9.3108,1.5691,2.0,20.0,10.0,2.0,0.0,3.1523
8.1,2,6.6796,-0.167,2.0,20.0,10.0,2.0,0.6841,3.1523
8.1,3,6.319,3.6372,2.0,20.0,10.0,2.0,0.9941,3.1523
8.2,1,9.4125,1.5431,2.0,20.0,10.0,2.0,0.0,3.1695
8.2,2,6.768,-0.204,2.0,20.0,10.0,2.0,0.6924,3.1695
8.2,3,6.3915,3.5823,2.0,20.0,10.0,2.0,1.0218,3.1695
8.3,1,9.5161,1.5196,2.0,20.0,10.0,2.0,0.0,3.1872
8.3,2,6.8582,-0.2394,2.0,20.0,10.0,2.0,0.7006,3.1872
8.3,3,6.4655,3.5275,2.0,20.0,10.0,2.0,1.0506,3.1872
8.4,1,9.6213,1.4986,2.0,20.0,10.0,2.0,0.0,3.2052
8.4,2,6.9503,-0.2731,2.0,20.0,10.0,2.0,0.7088,3.2052
8.4,3,6.5413,3.4726,2.0,20.0,10.0,2.0,1.0803,3.2052
8.5,1,9.7283,1.4802,2.0,20.0,10.0,2.0,0.0,3.2235
8.5,2,7.0443,-0.3051,2.0,20.0,10.0,2.0,0.7169,3.2235
8.5,3,6.6188,3.4177,2.0,20.0,10.0,2.0,1.1112,3.2235
8.6,1,9.8368,1.4645,2.0,20.0,10.0,2.0,0.0,3.2421
8.6,2,7.14,-0.3351,2.0,20.0,10.0,2.0,0.725,3.2421
8.6,3,6.6981,3.3629,2.0,20.0,10.0,2.0,1.1432,3.2421
8.7,1,9.9469,1.4516,2.0,20.0,10.0,2.0,0.0,3.261
8.7,2,7.2376,-0.3632,2.0,20.0,10.0,2.0,0.7331,3.261
8.7,3,6.7793,3.308,2.0,20.0,10.0,2.0,1.1764,3.261
8.8,1,10.0584,1.4416,2.0,20.0,10.0,2.0,0.0,3.28
8.8,2,7.3369,-0.3891,2.0,20.0,10.0,2.0,0.7411,3.28
8.8,3,6.8624,3.2531,2.0,20.0,10.0,2.0,1.2108,3.28
8.9,1,10.1713,1.4346,2.0,20.0,10.0,2.0,0.0,3.2992
8.9,2,7.4379,-0.4128,2.0,20.0,10.0,2.0,0.7491,3.2992
8.9,3,6.9474,3.1981,2.0,20.0,10.0,2.0,1.2465,3.2992
9.0,1,10.2854,1.4307,2.0,20.0,10.0,2.0,0.0,3.3185
9.0,2,7.5404,-0.4341,2.0,20.0,10.0,2.0,0.7572,3.3185
9.0,3,7.0346,3.1431,2.0,20.0,10.0,2.0,1.2834,3.3185
9.1,1,10.4008,1.4299,2.0,20.0,10.0,2.0,0.0,3.3382
9.1,2,7.6442,-0.453,2.0,20.0,10.0,2.0,0.7656,3.3382
9.1,3,7.124,3.0881,2.0,20.0,10.0,2.0,1.3217,3.3382
9.2,1,10.5172,1.4323,2.0,20.0,10.0,2.0,0.0,3.3582
9.2,2,7.7492,-0.4692,2.0,20.0,10.0,2.0,0.7743,3.3582
9.2,3,7.2157,3.0329,2.0,20.0,10.0,2.0,1.3613,3.3582
9.3,1,10.6346,1.4379,2.0,20.0,10.0,2.0,0.0,3.3784
9.3,2,7.8554,-0.4829,2.0,20.0,10.0,2.0,0.7832,3.3784
9.3,3,7.31,2.9776,2.0,20.0,10.0,2.0,1.4023,3.3784
9.4,1,10.7529,1.4469,2.0,20.0,10.0,2.0,0.0,3.3987
9.4,2,7.9627,-0.4938,2.0,20.0,10.0,2.0,0.7924,3.3987
9.4,3,7.4069,2.9223,2.0,20.0,10.0,2.0,1.4446,3.3987
9.5,1,10.872,1.4592,2.0,20.0,10.0,2.0,0.0,3.4157
9.5,2,8.0711,-0.5019,2.0,20.0,10.0,2.0,0.8018,3.4157
9.5,3,7.5068,2.8669,2.0,20.0,10.0,2.0,1.4882,3.4157
9.6,1,10.9918,1.4749,2.0,20.0,10.0,2.0,0.0,3.3674
9.6,2,8.1805,-0.5072,2.0,20.0,10.0,2.0,0.8114,3.3674
9.6,3,7.6098,2.8114,2.0,20.0,10.0,2.0,1.533,3.3674
9.7,1,11.1121,1.4941,2.0,20.0,10.0,2.0,0.0,3.3159
9.7,2,8.2909,-0.5096,2.0,20.0,10.0,2.0,0.8213,3.3159
9.7,3,7.7162,2.7561,2.0,20.0,10.0,2.0,1.579,3.3159
9.8,1,11.2329,1.5168,2.0,20.0,10.0,2.0,0.0,3.2612
9.8,2,8.402,-0.5091,2.0,20.0,10.0,2.0,0.8313,3.2612
9.8,3,7.8263,2.7008,2.0,20.0,10.0,2.0,1.6262,3.2612
9.9,1,11.3541,1.543,2.0,20.0,10.0,2.0,0.0,3.2033
9.9,2,8.514,-0.5056,2.0,20.0,10.0,2.0,0.8416,3.2033
9.9,3,7.9404,2.6459,2.0,20.0,10.0,2.0,1.6743,3.2033
10.0,1,11.4756,1.5727,2.0,20.0,10.0,2.0,0.0,3.1423
10.0,2,8.6266,-0.4991,2.0,20.0,10.0,2.0,0.852,3.1423
10.0,3,8.0589,2.5915,2.0,20.0,10.0,2.0,1.7232,3.1423
10.1,1,11.5972,1.6059,2.0,20.0,10.0,2.0,0.0,3.0784
10.1,2,8.7398,-0.4895,2.0,20.0,10.0,2.0,0.8627,3.0784
10.1,3,8.1822,2.5379,2.0,20.0,10.0,2.0,1.7728,3.0784
10.2,1,11.7188,1.6427,2.0,20.0,10.0,2.0,0.0,3.0117
10.2,2,8.8535,-0.4769,2.0,20.0,10.0,2.0,0.8735,3.0117
10.2,3,8.3106,2.4854,2.0,20.0,10.0,2.0,1.8227,3.0117
10.3,1,11.8405,1.6829,2.0,20.0,10.0,2.0,0.0,2.9425
10.3,2,8.9677,-0.4611,2.0,20.0,10.0,2.0,0.8846,2.9425
10.3,3,8.4446,2.4345,2.0,20.0,10.0,2.0,1.8727,2.9425
10.4,1,11.962,1.7268,2.0,20.0,10.0,2.0,0.0,2.876
10.4,2,9.0826,-0.4445,2.0,20.0,10.0,2.0,0.8959,2.876
10.4,3,8.5841,2.388,2.0,20.0,10.0,2.0,1.9211,2.876
10.5,1,12.0832,1.7741,2.0,20.0,10.0,2.0,0.0,2.8126
10.5,2,9.1981,-0.427,2.0,20.0,10.0,2.0,0.9077,2.8126
10.5,3,8.7295,2.3462,2.0,20.0,10.0,2.0,1.9676,2.8126
10.6,1,12.2042,1.8249,2.0,20.0,10.0,2.0,0.0,2.7517
10.6,2,9.3142,-0.4083,2.0,20.0,10.0,2.0,0.9201,2.7517
10.6,3,8.8812,2.3091,2.0,20.0,10.0,2.0,2.0119,2.7517
10.7,1,12.3248,1.8791,2.0,20.0,10.0,2.0,0.0,2.6935
10.7,2,9.4306,-0.3881,2.0,20.0,10.0,2.0,0.9332,2.6935
10.7,3,9.0398,2.277,2.0,20.0,10.0,2.0,2.0538,2.6935
10.8,1,12.4449,1.9368,2.0,20.0,10.0,2.0,0.0,2.6383
10.8,2,9.5471,-0.3659,2.0,20.0,10.0,2.0,0.9474,2.6383
10.8,3,9.2059,2.2502,2.0,20.0,10.0,2.0,2.0928,2.6383
10.9,1,12.5644,1.9979,2.0,20.0,10.0,2.0,0.0,2.5868
10.9,2,9.6637,-0.3416,2.0,20.0,10.0,2.0,0.9626,2.5868
10.9,3,9.3798,2.2297,2.0,20.0,10.0,2.0,2.1284,2.5868
11.0,1,12.6834,2.0623,2.0,20.0,10.0,2.0,0.0,2.5404
11.0,2,9.7799,-0.3149,2.0,20.0,10.0,2.0,0.9791,2.5404
11.0,3,9.5622,2.2162,2.0,20.0,10.0,2.0,2.16,2.5404
11.1,1,12.8018,2.13,2.0,20.0,10.0,2.0,0.0,2.5005
11.1,2,9.8957,-0.2855,2.0,20.0,10.0,2.0,0.9968,2.5005
11.1,3,9.7533,2.211,2.0,20.0,10.0,2.0,2.1868,2.5005
11.2,1,12.9194,2.201,2.0,20.0,10.0,2.0,0.0,2.4693
